CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
249355606010661,169112915010661,249350696010661,249350692010661,249350594010661,2010,54,47,2474,1,DRIN5,1,DRIN5,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355607010661,169112915010661,249350696010661,249350692010661,249350595010661,2010,54,47,2474,1,DRMA4,1,DRMA4,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355611010661,169112915010661,249350696010661,249350692010661,249350596010661,2010,54,47,2474,1,EUAM7,1,EUAM9,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355612010661,169112915010661,249350696010661,249350692010661,249350597010661,2010,54,47,2474,1,EUDI16,1,EUDI16,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355615010661,169112915010661,249350696010661,249350692010661,249350598010661,2010,54,47,2474,1,EUPU10,1,EUPU21,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355618010661,169112915010661,249350696010661,249350692010661,249350599010661,2010,54,47,2474,1,EUSE2,1,EUSE2,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355621010661,169112915010661,249350696010661,249350692010661,249350600010661,2010,54,47,2474,1,FAGR,1,FAGR,67.0,14.0,24.0,67.0,0,0,0,,,2011-06-06 07:01:42,
249355624010661,169112915010661,249350696010661,249350692010661,249350601010661,2010,54,47,2474,1,FRAM2,1,FRAM2,4.0,4.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355626010661,169112915010661,249350696010661,249350692010661,249350602010661,2010,54,47,2474,1,GACI2,1,GACI2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355628010661,169112915010661,249350696010661,249350692010661,249350603010661,2010,54,47,2474,1,GATR3,1,GATR3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355631010661,169112915010661,249350696010661,249350692010661,249350604010661,2010,54,47,2474,1,GECA7,1,GECA7,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:42,
249355634010661,169112915010661,249350696010661,249350692010661,249350605010661,2010,54,47,2474,1,GEMA,1,GEMA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355645010661,169112915010661,249350696010661,249350692010661,249350609010661,2010,54,47,2474,1,HYAR,1,HYAR,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:42,
249355651010661,169112915010661,249350696010661,249350692010661,249350612010661,2010,54,47,2474,1,LACA3,1,LACA3,44.0,44.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:42,
249355655010661,169112915010661,249350696010661,249350692010661,249350613010661,2010,54,47,2474,1,LAFL,1,LAFL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355659010661,169112915010661,249350696010661,249350692010661,249350616010661,2010,54,47,2474,1,LITU,1,LITU,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355674010661,169112915010661,249350696010661,249350692010661,249350625010661,2010,54,47,2474,1,MOUN3,1,MOUN3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355679010661,169112915010661,249350696010661,249350692010661,249350630010661,2010,54,47,2474,1,PAQU2,1,PAQU2,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:42,
249355682010661,169112915010661,249350696010661,249350692010661,249350631010661,2010,54,47,2474,1,PATO2,1,PATO2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355684010661,169112915010661,249350696010661,249350692010661,249350632010661,2010,54,47,2474,1,PHAM4,1,PHAM4,24.0,24.0,0.01,0.0,0,0,1,,,2011-06-06 07:01:42,
249355691010661,169112915010661,249350696010661,249350692010661,249350635010661,2010,54,47,2474,1,PIPU2,1,PIPU2,4.0,4.0,0.0,0.0,1,0,1,,,2011-06-06 07:01:42,
249355696010661,169112915010661,249350696010661,249350692010661,249350637010661,2010,54,47,2474,1,POAC4,1,POAC4,5.0,5.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355700010661,169112915010661,249350696010661,249350692010661,249350638010661,2010,54,47,2474,1,POCA49,1,POCE4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355706010661,169112915010661,249350696010661,249350692010661,249350642010661,2010,54,47,2474,1,PRSE2,1,PRSE2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355711010661,169112915010661,249350696010661,249350692010661,249350645010661,2010,54,47,2474,1,RARE2,1,RARE2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355716010661,169112915010661,249350696010661,249350692010661,249350649010661,2010,54,47,2474,1,ROPS,1,ROPS,13.0,10.0,13.0,1.0,0,0,0,,,2011-06-06 07:01:42,
249355717010661,169112915010661,249350696010661,249350692010661,249350650010661,2010,54,47,2474,1,RUAL,1,RUAL,9.0,9.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:42,
249355720010661,169112915010661,249350696010661,249350692010661,249350651010661,2010,54,47,2474,1,RUOC,1,RUOC,6.0,6.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:42,
249355723010661,169112915010661,249350696010661,249350692010661,249350652010661,2010,54,47,2474,1,SACA13,1,SACA13,2.0,2.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:42,
249355727010661,169112915010661,249350696010661,249350692010661,249350654010661,2010,54,47,2474,1,SANIC,1,SANIC,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355733010661,169112915010661,249350696010661,249350692010661,249350659010661,2010,54,47,2474,1,SMGL,1,SMGL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355735010661,169112915010661,249350696010661,249350692010661,249350660010661,2010,54,47,2474,1,SMRO,1,SMRO,3.0,3.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355737010661,169112915010661,249350696010661,249350692010661,249350661010661,2010,54,47,2474,1,SMTA2,1,SMTA2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:42,
249355063010661,169113149010661,249350176010661,249350172010661,249350137010661,2010,54,35,1145,1,VIAC,1,VIAC,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249355069010661,169113149010661,249350176010661,249350172010661,249350140010661,2010,54,35,1145,1,VIPA3,1,VIPA18,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354926010661,169113149010661,249350176010661,249350172010661,249350144010661,2010,54,35,1145,1,LITU,1,LITU,9.0,1.0,5.0,9.0,0,0,0,,,2011-06-06 07:01:40,
249354929010661,169113149010661,249350176010661,249350172010661,249350145010661,2010,54,35,1145,1,LOAR10,1,SCAR7,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354932010661,169113149010661,249350176010661,249350172010661,249350147010661,2010,54,35,1145,1,LOJA,1,LOJA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354934010661,169113149010661,249350176010661,249350172010661,249350149010661,2010,54,35,1145,1,MARAR,1,MARAR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354938010661,169113149010661,249350176010661,249350172010661,249350150010661,2010,54,35,1145,1,MIVI,1,MIVI,4.0,4.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354943010661,169113149010661,249350176010661,249350172010661,249350151010661,2010,54,35,1145,1,NYSY,1,NYSY,35.0,2.0,35.0,2.0,0,0,0,,,2011-06-06 07:01:40,
249354946010661,169113149010661,249350176010661,249350172010661,249350152010661,2010,54,35,1145,1,OPPU3,1,OPPU3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354947010661,169113149010661,249350176010661,249350172010661,249350153010661,2010,54,35,1145,1,OSVI,1,OSVI,4.0,4.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354951010661,169113149010661,249350176010661,249350172010661,249350155010661,2010,54,35,1145,1,OXST,1,OXST,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354953010661,169113149010661,249350176010661,249350172010661,249350156010661,2010,54,35,1145,1,PALU2,1,PALU2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354955010661,169113149010661,249350176010661,249350172010661,249350158010661,2010,54,35,1145,1,PAQU2,1,PAQU2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249355073010661,169113149010661,249350176010661,249350172010661,249350159010661,2010,54,35,1145,1,VIVU,1,VIVU,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354822010661,169113149010661,249350176010661,249350173010661,249350000010661,2010,54,35,1145,2,CAREX,2,CAREX,3.0,3.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354923010661,169113149010661,249350176010661,249350173010661,249350005010661,2010,54,35,1145,2,LEVI6,1,LESPE,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354782010661,169113149010661,249350176010661,249350173010661,249350006010661,2010,54,35,1145,2,ANTEN,1,ANTEN,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249355009010661,169113149010661,249350176010661,249350173010661,249350007010661,2010,54,35,1145,2,RUBUS,1,RUBUS,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354759010661,169113149010661,249350176010661,249350173010661,249350022010661,2010,54,35,1145,2,ACRU,1,ACRU,5.0,3.0,5.0,0.0,1,1,1,,,2011-06-06 07:01:40,
249354762010661,169113149010661,249350176010661,249350173010661,249350023010661,2010,54,35,1145,2,ACSA3,1,ACSA3,48.0,0.01,18.0,48.0,0,0,0,,,2011-06-06 07:01:40,
249354766010661,169113149010661,249350176010661,249350173010661,249350024010661,2010,54,35,1145,2,AESCU,1,AESCU,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354770010661,169113149010661,249350176010661,249350173010661,249350025010661,2010,54,35,1145,2,AGAL5,1,AGAL5,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354773010661,169113149010661,249350176010661,249350173010661,249350026010661,2010,54,35,1145,2,AGRO3,1,AGRO3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354777010661,169113149010661,249350176010661,249350173010661,249350028010661,2010,54,35,1145,2,AMAR3,1,AMAR3,24.0,0.01,8.0,24.0,0,0,0,,,2011-06-06 07:01:40,
249354784010661,169113149010661,249350176010661,249350173010661,249350030010661,2010,54,35,1145,2,ANVI2,1,ANVI2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354785010661,169113149010661,249350176010661,249350173010661,249350031010661,2010,54,35,1145,2,ARCA,1,ARCA,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354789010661,169113149010661,249350176010661,249350173010661,249350033010661,2010,54,35,1145,2,ASPL,1,ASPL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354849010661,169113149010661,249350176010661,249350173010661,249350035010661,2010,54,35,1145,2,DACA6,1,DACA6,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354852010661,169113149010661,249350176010661,249350173010661,249350037010661,2010,54,35,1145,2,DASP2,1,DASP2,4.0,4.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354855010661,169113149010661,249350176010661,249350173010661,249350038010661,2010,54,35,1145,2,DENU4,1,DENU4,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249354857010661,169113149010661,249350176010661,249350173010661,249350039010661,2010,54,35,1145,2,DEPA6,1,DEPA6,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:40,
249355199010661,169112995010661,249350331010661,249350327010661,249350273010661,2010,54,39,2374,1,LIBE3,1,LIBE3,16.0,16.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:41,
249355202010661,169112995010661,249350331010661,249350327010661,249350274010661,2010,54,39,2374,1,LITU,1,LITU,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355206010661,169112995010661,249350331010661,249350327010661,249350276010661,2010,54,39,2374,1,MAAC,1,MAAC,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355209010661,169112995010661,249350331010661,249350327010661,249350277010661,2010,54,39,2374,1,MARA7,1,MARA7,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355217010661,169112995010661,249350331010661,249350327010661,249350281010661,2010,54,39,2374,1,OSCL,1,OSCL,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355220010661,169112995010661,249350331010661,249350327010661,249350282010661,2010,54,39,2374,1,PALU2,1,PALU2,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:41,
249355222010661,169112995010661,249350331010661,249350327010661,249350283010661,2010,54,39,2374,1,PAQU,1,PAQU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355224010661,169112995010661,249350331010661,249350327010661,249350284010661,2010,54,39,2374,1,PAQU2,1,PAQU2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355228010661,169112995010661,249350331010661,249350327010661,249350285010661,2010,54,39,2374,1,PHHE11,1,PHHE11,2.0,2.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:41,
249355230010661,169112995010661,249350331010661,249350327010661,249350286010661,2010,54,39,2374,1,PHLE5,1,PHLE5,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355233010661,169112995010661,249350331010661,249350327010661,249350287010661,2010,54,39,2374,1,POAC4,1,POAC4,3.0,3.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:41,
249355237010661,169112995010661,249350331010661,249350327010661,249350288010661,2010,54,39,2374,1,POBI2,1,POBI2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355240010661,169112995010661,249350331010661,249350327010661,249350289010661,2010,54,39,2374,1,PRSE2,1,PRSE2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355242010661,169112995010661,249350331010661,249350327010661,249350290010661,2010,54,39,2374,1,QUAL,1,QUAL,38.0,0.0,1.0,38.0,0,0,0,,,2011-06-06 07:01:41,
249355245010661,169112995010661,249350331010661,249350327010661,249350292010661,2010,54,39,2374,1,QURU,1,QURU,48.0,0.0,0.0,48.0,0,0,0,,,2011-06-06 07:01:41,
249355252010661,169112995010661,249350331010661,249350327010661,249350294010661,2010,54,39,2374,1,RUOC,1,RUOC,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355254010661,169112995010661,249350331010661,249350327010661,249350296010661,2010,54,39,2374,1,SACA13,1,SACA13,0.01,0.01,0.0,0.0,1,0,1,,,2011-06-06 07:01:41,
249355257010661,169112995010661,249350331010661,249350327010661,249350297010661,2010,54,39,2374,1,SACA15,1,SACA15,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355260010661,169112995010661,249350331010661,249350327010661,249350298010661,2010,54,39,2374,1,SMGL,1,SMGL,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:41,
249355263010661,169112995010661,249350331010661,249350327010661,249350299010661,2010,54,39,2374,1,SMRO,1,SMRO,1.0,1.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:41,
249355272010661,169112995010661,249350331010661,249350327010661,249350303010661,2010,54,39,2374,1,STPU,1,STPU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355278010661,169112995010661,249350331010661,249350327010661,249350305010661,2010,54,39,2374,1,TIAM,1,TIAM,34.0,1.0,2.0,34.0,0,0,0,,,2011-06-06 07:01:41,
249355282010661,169112995010661,249350331010661,249350327010661,249350306010661,2010,54,39,2374,1,TORAR,1,TORAR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355286010661,169112995010661,249350331010661,249350327010661,249350307010661,2010,54,39,2374,1,TRTR3,1,TRTR3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355291010661,169112995010661,249350331010661,249350327010661,249350310010661,2010,54,39,2374,1,VIAC,1,VIAC,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355294010661,169112995010661,249350331010661,249350327010661,249350311010661,2010,54,39,2374,1,VIAE,1,VIAE,10.0,0.01,0.0,10.0,0,0,0,,,2011-06-06 07:01:41,
249355298010661,169112995010661,249350331010661,249350327010661,249350312010661,2010,54,39,2374,1,VIOLA,1,VIOLA,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:41,
249355305010661,169112995010661,249350331010661,249350327010661,249350314010661,2010,54,39,2374,1,VITIS,1,VITIS,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355080010661,169112995010661,249350331010661,249350328010661,249350216010661,2010,54,39,2374,2,2PLANT,2,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355300010661,169112995010661,249350331010661,249350328010661,249350217010661,2010,54,39,2374,2,VIOLA,3,VICA4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355249010661,169112995010661,249350331010661,249350328010661,249350218010661,2010,54,39,2374,2,RUBUS,1,RUBUS,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355139010661,169112995010661,249350331010661,249350328010661,249350219010661,2010,54,39,2374,2,CAREX,3,CAREX,5.0,5.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355097010661,169112995010661,249350331010661,249350328010661,249350220010661,2010,54,39,2374,2,AGRO3,1,AGRO3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355077010661,169112995010661,249350331010661,249350328010661,249350222010661,2010,54,39,2374,2,2PLANT,1,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355276010661,169112995010661,249350331010661,249350328010661,249350226010661,2010,54,39,2374,2,THALI2,1,THALI2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355083010661,169112995010661,249350331010661,249350328010661,249350227010661,2010,54,39,2374,2,ACRU,1,ACRU,0.01,0.01,0.0,0.0,1,1,1,,,2011-06-06 07:01:41,
249355087010661,169112995010661,249350331010661,249350328010661,249350228010661,2010,54,39,2374,2,ACSA3,1,ACSA3,95.0,3.0,28.0,95.0,1,0,1,,,2011-06-06 07:01:41,
249355093010661,169112995010661,249350331010661,249350328010661,249350230010661,2010,54,39,2374,2,AGAL5,1,AGAL5,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:41,
249355100010661,169112995010661,249350331010661,249350328010661,249350232010661,2010,54,39,2374,2,AMBR2,1,AMBR2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355104010661,169112995010661,249350331010661,249350328010661,249350234010661,2010,54,39,2374,2,ARSE3,1,ARSE3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355107010661,169112995010661,249350331010661,249350328010661,249350235010661,2010,54,39,2374,2,ARTR,1,ARTR,0.01,0.01,0.0,0.0,1,1,0,,,2011-06-06 07:01:41,
249355110010661,169112995010661,249350331010661,249350328010661,249350236010661,2010,54,39,2374,2,ASCA,1,ASCA,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355114010661,169112995010661,249350331010661,249350328010661,249350238010661,2010,54,39,2374,2,ASTER,1,ASTER,0.01,0.01,0.0,0.0,0,1,1,,,2011-06-06 07:01:41,
249355117010661,169112995010661,249350331010661,249350328010661,249350239010661,2010,54,39,2374,2,ASTR,1,ASTR,2.0,2.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:41,
249355120010661,169112995010661,249350331010661,249350328010661,249350240010661,2010,54,39,2374,2,BOVI,1,BOVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355123010661,169112995010661,249350331010661,249350328010661,249350241010661,2010,54,39,2374,2,BRER2,1,BRER2,1.0,1.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:41,
249355126010661,169112995010661,249350331010661,249350328010661,249350242010661,2010,54,39,2374,2,CAAL27,1,CATO6,14.0,0.01,0.0,14.0,0,0,0,,,2011-06-06 07:01:41,
249355132010661,169112995010661,249350331010661,249350328010661,249350245010661,2010,54,39,2374,2,CADI5,1,CADI5,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355134010661,169112995010661,249350331010661,249350328010661,249350247010661,2010,54,39,2374,2,CALA19,1,CALA19,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355141010661,169112995010661,249350331010661,249350328010661,249350249010661,2010,54,39,2374,2,CARYA,1,CARYA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355145010661,169112995010661,249350331010661,249350328010661,249350252010661,2010,54,39,2374,2,CECA4,1,CECA4,0.01,0.01,0.0,0.0,1,1,0,,,2011-06-06 07:01:41,
249355151010661,169112995010661,249350331010661,249350328010661,249350254010661,2010,54,39,2374,2,CIRA,1,ACRAR,5.0,5.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:41,
249355155010661,169112995010661,249350331010661,249350328010661,249350255010661,2010,54,39,2374,2,COFL2,1,COFL2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355156010661,169112995010661,249350331010661,249350328010661,249350256010661,2010,54,39,2374,2,CYVI,1,CYVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355157010661,169112995010661,249350331010661,249350328010661,249350257010661,2010,54,39,2374,2,DENU4,1,DENU4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355160010661,169112995010661,249350331010661,249350328010661,249350259010661,2010,54,39,2374,2,DILA5,1,PRLA9,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355165010661,169112995010661,249350331010661,249350328010661,249350261010661,2010,54,39,2374,2,DIQU,1,DIQU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355169010661,169112995010661,249350331010661,249350328010661,249350262010661,2010,54,39,2374,2,EUDI16,1,EUDI16,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:41,
249355173010661,169112995010661,249350331010661,249350328010661,249350263010661,2010,54,39,2374,2,FAGR,1,FAGR,9.0,9.0,5.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355177010661,169112995010661,249350331010661,249350328010661,249350264010661,2010,54,39,2374,2,FRAM2,1,FRAM2,34.0,2.0,0.0,34.0,1,1,1,,,2011-06-06 07:01:41,
249355181010661,169112995010661,249350331010661,249350328010661,249350265010661,2010,54,39,2374,2,GACI2,1,GACI2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355186010661,169112995010661,249350331010661,249350328010661,249350267010661,2010,54,39,2374,2,GATR3,1,GATR3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355188010661,169112995010661,249350331010661,249350328010661,249350268010661,2010,54,39,2374,2,GECA7,1,GECA7,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355191010661,169112995010661,249350331010661,249350328010661,249350269010661,2010,54,39,2374,2,GEMA,1,GEMA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355193010661,169112995010661,249350331010661,249350328010661,249350270010661,2010,54,39,2374,2,HYAR,1,HYAR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355195010661,169112995010661,249350331010661,249350328010661,249350271010661,2010,54,39,2374,2,HYCA,1,HYCA,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:41,
249355197010661,169112995010661,249350331010661,249350328010661,249350272010661,2010,54,39,2374,2,LACA3,1,LACA3,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:41,
249355200010661,169112995010661,249350331010661,249350328010661,249350273010661,2010,54,39,2374,2,LIBE3,1,LIBE3,3.0,3.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:41,
249355203010661,169112995010661,249350331010661,249350328010661,249350274010661,2010,54,39,2374,2,LITU,1,LITU,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
249355205010661,169112995010661,249350331010661,249350328010661,249350275010661,2010,54,39,2374,2,LYQU2,1,LYQU2,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:41,
249355207010661,169112995010661,249350331010661,249350328010661,249350276010661,2010,54,39,2374,2,MAAC,1,MAAC,5.0,5.0,0.01,0.0,0,0,0,,,2011-06-06 07:01:41,
249355210010661,169112995010661,249350331010661,249350328010661,249350277010661,2010,54,39,2374,2,MARA7,1,MARA7,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:41,
